Year,Exporter,Importer,HSCode,Weight,Value,EstimationMethod,UnitPrice($/kg)
2024,SGP,TLS,6309,743740.0,1109492.603,Original,1.491774818
2024,SRB,ITA,6310,399.0,595.0,Original,1.49122807
2024,TUR,MOZ,6309,888112.0,1325000.0,Original,1.491928946
2024,AZE,SAU,6309,100.0,150.0,Original,1.5
2024,AUS,NRU,6309,8000.0,12017.622,Original,1.50220275
2024,BEL,TCD,6309,1158260.0,1742817.173,Original,1.504685626
2024,AUT,NGA,6310,598.0,894.046,Original,1.495060201
2024,BRA,CHN,6310,2.0,3.0,Original,1.5
2024,GTM,JPN,6309,11345.0,17070.0,Original,1.504627589
2024,HUN,DEU,6309,3450690.0,5166166.0,Original,1.497139992
2024,KAZ,GRC,6309,35.2,52.8,Original,1.5
2024,KAZ,IRL,6309,52.8,78.95,Original,1.495265152
2024,KWT,SRB,6309,2174.0,3263.0,Original,1.500919963
2024,KWT,THA,6309,870.0,1305.0,Original,1.5
2024,POL,NAM,6309,34570.0,51700.0,Original,1.495516344
2024,TUR,IRQ,6310,40823.0,61310.0,Original,1.501849448
2024,TUR,SLE,6310,2500.0,3750.0,Original,1.5
2024,AUT,LBN,6309,14070.0,21225.481,Original,1.508562971
2024,DEU,BIH,6310,3069.0,4623.224,Original,1.506426849
2024,HUN,ROU,6309,8774070.0,13226745.0,Original,1.507481135
2024,ITA,STP,6309,82034.0,123563.324,Original,1.506245264
2024,KOR,FIN,6309,199.0,300.0,Original,1.507537688
2024,MYS,GMB,6309,63777.0,96247.99,Original,1.50913323
2024,NLD,UKR,6309,4713120.0,7093962.665,Original,1.505152142
2024,PAK,AUT,6309,91121.0,137822.418,Original,1.512520912
2024,PRT,MOZ,6309,65635.0,98915.208,Original,1.507049714
2024,SGP,IDN,6309,2812420.0,4239328.459,Original,1.507359661
2024,UKR,TUR,6309,40120.0,60536.21,Original,1.508878614
2024,USA,SLV,6309,24528751.0,37038080.0,Original,1.509986383
2024,TUR,GUY,6310,2000.0,3020.0,Original,1.51
2024,BGR,NER,6309,54696.0,83082.496,Original,1.51898669
2024,BRA,KNA,6310,200.0,303.0,Original,1.515
2024,FIN,CHN,6310,4.143,6.287,Original,1.517499397
2024,DEU,HKG,6309,3937.0,6003.276,Original,1.524835154
2024,DEU,USA,6309,378259.0,576475.857,Original,1.524024166
2024,HUN,SRB,6309,164858.0,250212.0,Original,1.517742542
2024,NLD,MWI,6309,17948.0,27196.974,Original,1.515320593
2024,PAK,KOR,6309,425313.0,646992.967,Original,1.521216062
2024,PRT,CHN,6309,383.0,581.571,Original,1.518462141
2024,PRT,NLD,6310,711.0,1078.263,Original,1.516544304
2024,THA,MMR,6310,10753.0,16348.53,Original,1.520369199
2024,EST,POL,6309,28593.6,43859.98,Original,1.533908987
2024,KAZ,POL,6309,99.1,151.15,Original,1.525227043
2024,NZL,ROU,6309,601.0,921.741,Original,1.533678869
2024,NIC,NLD,6309,196.0,300.0,Original,1.530612245
2024,NLD,POL,6310,872644.0,1332888.758,Original,1.527414109
2024,THA,HRV,6309,2332.0,3572.93,Original,1.532131218
2024,GBR,GAB,6309,197970.0,303398.921,Original,1.532549987
2024,GBR,BFA,6309,41650.0,63687.684,Original,1.529116062
2024,TUR,IRL,6310,13403.0,20523.0,Original,1.531224353
2024,UKR,PAN,6310,450.0,687.53,Original,1.527844444
2024,AUS,PHL,6309,64790.0,99588.345,Original,1.537094382
2024,HUN,GAB,6309,26564.0,40792.0,Original,1.535612107
2024,ISL,LTU,6309,100.0,154.214,Original,1.54214
2024,KAZ,NLD,6309,463.37,712.95,Original,1.538619246
2024,KGZ,RUS,6309,283347.0,435822.0,Original,1.538121102
2024,NLD,MDA,6309,493957.0,759051.769,Original,1.536675802
2024,NLD,MKD,6309,15690.0,24185.791,Original,1.541478075
2024,POL,GNQ,6309,549965.0,849372.0,Original,1.544411008
2024,NLD,BEL,6310,3201700.0,4931225.797,Original,1.540189836
2024,CHE,USA,6309,114885.0,176534.292,Original,1.536617417
2024,UGA,GAB,6309,751.0,1157.52,Original,1.541304927
2024,TZA,MDG,6309,56.25,86.717,Original,1.541635556
2024,USA,GTM,6309,116115966.0,179176770.0,Original,1.543084695
2024,ZMB,ETH,6309,232.0,356.413,Original,1.536262931
2024,BGR,CHL,6309,997839.0,1545106.532,Original,1.548452738
2024,LKA,CHE,6309,1597.0,2481.795,Original,1.554035692
2024,CHL,PAK,6309,100073.2,155085.566,Original,1.549721264
2024,CHN,JPN,6309,50723.0,78721.0,Original,1.551978392
2024,CZE,TCD,6309,192280.0,297263.0,Original,1.545990223
2024,KAZ,ROU,6309,45.64,70.56,Original,1.54601227
2024,KAZ,ARE,6309,556.07,860.11,Original,1.546765695
2024,KGZ,KOR,6309,74.0,115.0,Original,1.554054054
2024,MYS,LKA,6309,6500.0,10083.629,Original,1.551327538
2024,ITA,DEU,6310,473436.0,734349.752,Original,1.551106701
2024,ROU,GEO,6309,490.0,757.54,Original,1.546
2024,NLD,LVA,6310,2573.0,3975.583,Original,1.545115818
2024,ESP,THA,6310,300.0,465.885,Original,1.55295
2024,TTO,BRB,6310,20682.0,32093.34,Original,1.551752248
2024,TUR,BGR,6309,644713.0,1002454.0,Original,1.554884111
2024,TUR,NGA,6309,86530.0,134082.0,Original,1.549543511
2024,UGA,CMR,6309,397.0,614.45,Original,1.547732997
2024,GBR,TUR,6309,3849233.0,5955164.405,Original,1.547104165
2024,AZE,ARE,6309,1093.0,1700.0,Original,1.555352242
2024,NLD,GNQ,6309,87534.0,136758.771,Original,1.562350298
2024,NZL,POL,6309,10628.0,16599.202,Original,1.561836846
2024,PAN,CRI,6309,115.0,179.0,Original,1.556521739
2024,CHE,CPV,6309,194743.0,304574.696,Original,1.563982767
2024,GBR,DZA,6309,71092.0,111252.739,Original,1.564912212
2024,KHM,KOR,6309,5500.0,8640.0,Original,1.570909091
2024,FRA,SRB,6309,14166.338,22194.211,Original,1.566686535
2024,HND,MEX,6309,3342.6,5238.0,Original,1.567043619
2024,DEU,QAT,6310,40.0,62.872,Original,1.5718
2024,KWT,COD,6309,417.0,654.0,Original,1.568345324
2024,KWT,HKG,6309,1664.0,2608.0,Original,1.567307692
2024,KGZ,HRV,6309,414.0,650.0,Original,1.570048309
2024,MYS,ZAF,6310,20.0,31.466,Original,1.5733
2024,NLD,CUB,6309,124966.0,195979.053,Original,1.56825899
2024,PAK,HND,6309,251058.0,394048.023,Original,1.569549757
2024,NAM,BHS,6310,25.0,39.223,Original,1.56892
2024,SGP,MDV,6309,10.0,15.716,Original,1.5716
2024,SGP,GBR,6310,10.0,15.716,Original,1.5716
2024,TUR,GMB,6309,49931.0,78420.0,Original,1.570567383
2024,USA,TCA,6309,25529.0,40141.0,Original,1.572368679
2024,ARM,USA,6309,3793.0,6000.0,Original,1.581861323
2024,BEL,STP,6309,115418.0,182065.594,Original,1.577445407
2024,FRA,LUX,6310,18782.0,29640.989,Original,1.578159355
2024,GRC,CYP,6309,7295.0,11523.022,Original,1.579578067
2024,KAZ,CZE,6309,105.99,167.93,Original,1.584394754
2024,MYS,CMR,6309,31770.0,50277.203,Original,1.582537079
2024,NLD,GRC,6310,6214.0,9833.426,Original,1.582463148
2024,TUR,QAT,6309,44919.0,71025.0,Original,1.581179456
2024,UGA,LBR,6309,598.0,943.12,Original,1.577123746
2024,FIN,SWE,6310,3249.0,5176.502,Original,1.59326008
2024,DEU,GNQ,6309,30281.0,48085.936,Original,1.587990357
2024,HUN,ZAF,6309,23478.0,37220.0,Original,1.585313911
2024,KOR,MYS,6309,79351930.0,126025325.0,Original,1.588182228
2024,LVA,GEO,6309,215210.0,343043.887,Original,1.593996036
2024,MYS,PNG,6309,219632.7,349096.499,Original,1.589455937
2024,IND,SSD,6309,27560.0,43813.231,Original,1.589739877
2024,IND,YEM,6309,82160.0,130741.298,Original,1.591301095
2024,TGO,CIV,6309,2146042.0,3411642.461,Original,1.589737042
2024,TUR,GAB,6309,1508275.0,2394808.0,Original,1.587779417
2024,UGA,PRT,6309,965.0,1531.65,Original,1.587202073
2024,USA,MRT,6309,904048.0,1440545.0,Original,1.593438623
2024,USA,THA,6309,2405463.385,3833227.0,Original,1.593550342
2024,SLV,PAN,6309,678.0,1082.0,Original,1.595870206
2024,FRA,BOL,6310,19.0,30.307,Original,1.595105263
2024,GRC,NOR,6309,567.0,907.035,Original,1.599708995
2024,GUY,ITA,6309,299.97,479.616,Original,1.598879888
2024,KEN,JPN,6309,60.0,95.902,Original,1.598366667
2024,MYS,GNQ,6309,507639.0,813810.899,Original,1.60312919
2024,PHL,GBR,6309,125.0,200.0,Original,1.6
2024,TUR,GRC,6310,7926.0,12674.0,Original,1.59904113
2024,LKA,USA,6309,21.0,33.778,Original,1.60847619
2024,CHN,ITA,6309,2400.0,3873.0,Original,1.61375
2024,GRC,MAR,6310,1430.0,2295.729,Original,1.605404895
2024,HUN,GNB,6309,137300.0,221336.0,Original,1.61206118
2024,KAZ,BLR,6309,20635.0,33259.0,Original,1.611776109
2024,LTU,KGZ,6309,954018.0,1536053.0,Original,1.61008807
2024,ROU,SGP,6310,305.0,491.2,Original,1.610491803
2024,IND,SOM,6309,217051.0,349408.896,Original,1.609800904
2024,FRA,BGR,6309,101627.0,164746.965,Original,1.621094443
2024,FRA,_X,6309,20.0,32.471,Original,1.62355
2024,KOR,IDN,6309,551524.0,895610.0,Original,1.623882188
2024,MYS,FSM,6309,14071.0,22758.142,Original,1.617379149
2024,KEN,RWA,6310,258.05,416.788,Original,1.615144352
2024,MNE,NOR,6309,1737.6,2807.325,Original,1.615633633
2024,POL,KWT,6310,157.0,254.0,Original,1.617834395
2024,USA,NER,6309,185973.0,301011.0,Original,1.618573664
2024,LKA,LBN,6309,1576.0,2571.873,Original,1.631899112
2024,CHL,JPN,6309,45000.0,73542.096,Original,1.6342688
2024,CHN,JPN,6310,1590022.0,2595823.0,Original,1.632570493
2024,FRA,GHA,6310,21844.0,35498.832,Original,1.625106757
2024,DEU,UKR,6309,7382517.0,12032763.3,Original,1.629899842
2024,HUN,IRQ,6309,138281.0,225616.0,Original,1.631576283
2024,KWT,CAN,6309,15703.0,25636.0,Original,1.632554289
2024,ITA,GRC,6310,261482.0,427171.483,Original,1.633655406
2024,MAR,GBR,6309,39360.0,63989.032,Original,1.625737602
2024,POL,EST,6310,21894.0,35685.0,Original,1.629898602
2024,TUR,TJK,6309,3667.0,5980.0,Original,1.63076084
2024,ZMB,IRL,6309,64.0,104.067,Original,1.626046875
2024,DEU,LUX,6310,26611.0,43730.967,Original,1.643341738
2024,DEU,MNE,6310,65.0,106.883,Original,1.644353846
2024,IRL,COD,6309,2461.0,4048.103,Original,1.644901666
2024,KAZ,LKA,6309,13.0,21.3,Original,1.638461538
2024,KAZ,IND,6309,10.7,17.6,Original,1.644859813
2024,KAZ,GBR,6309,201.5,329.64,Original,1.635930521
2024,KEN,ESP,6309,1091.0,1791.899,Original,1.642437214
2024,LTU,BGR,6309,96520.0,158614.0,Original,1.643327808
2024,MYS,MHL,6310,200.0,327.767,Original,1.638835
2024,NAM,AGO,6310,5686.34,9338.086,Original,1.642196211
2024,ESP,JPN,6309,14159.7,23255.301,Original,1.642358313
2024,TUR,CHL,6309,4232946.0,6949898.0,Original,1.641858413
2024,TUR,ZAF,6310,38090.0,62542.0,Original,1.641953269
2024,AGO,ERI,6309,1558.0,2576.14,Original,1.653491656
2024,CHN,PAN,6309,153867.0,253428.0,Original,1.647058824
2024,CAN,NIC,6310,437021.0,720590.284,Original,1.648868782
2024,CHN,NPL,6310,35124.0,57903.0,Original,1.648530919
2024,IDN,POL,6309,671.9,1108.64,Original,1.650007442
2024,ITA,SLV,6309,21302.0,35254.706,Original,1.654995118
2024,NIC,LTU,6309,128824.0,213000.0,Original,1.653418618
2024,THA,BRB,6309,3034.0,5000.0,Original,1.647989453
2024,GBR,LTU,6309,5467666.0,9034075.534,Original,1.652272749
2024,GBR,GIB,6310,680.0,1119.909,Original,1.646925
2024,CZE,CMR,6309,92680.0,154212.0,Original,1.663918861
2024,FRA,GRC,6310,327.0,542.273,Original,1.658327217
2024,DEU,NOR,6310,15975.0,26474.562,Original,1.657249577
2024,HUN,RWA,6309,50906.0,84461.0,Original,1.659156092
2024,KWT,ETH,6309,451025.0,750429.0,Original,1.663830165
2024,UKR,NOR,6310,90.0,149.49,Original,1.661
2024,USA,PRY,6310,34832.0,57755.0,Original,1.658101746
2024,AZE,KOR,6309,30.0,50.0,Original,1.666666667
2024,BEL,GNQ,6309,181293.0,303128.257,Original,1.672035087
2024,CZE,SEN,6309,30.0,50.0,Original,1.666666667
2024,GEO,BEL,6309,19980.0,33434.67,Original,1.673406907
2024,ITA,GAB,6309,445790.0,745154.391,Original,1.671536802
2024,POL,ROU,6310,10094.0,16811.0,Original,1.665444819
2024,UGA,KEN,6309,13044.4,21777.65,Original,1.669501855
2024,GBR,CZE,6309,1543593.0,2573576.018,Original,1.667263338
2024,BGR,KEN,6309,54241.0,91175.572,Original,1.68093457
2024,KWT,LBN,6309,2911.0,4888.0,Original,1.679148059
2024,NAM,_X,6310,2297.67,3868.653,Original,1.683728734
2024,ESP,SDN,6309,12555.0,21049.713,Original,1.6766
2024,TTO,VCT,6309,6199.0,10434.624,Original,1.683275367
2024,GBR,CHL,6309,419119.0,704426.503,Original,1.680731494
2024,GBR,LVA,6309,5243680.0,8785042.292,Original,1.675358201
2024,BEL,LBN,6310,4959.54,8362.179,Original,1.686079556
2024,MYS,USA,6309,114419.21,193307.531,Original,1.68946745
2024,IND,QAT,6310,4563.0,7714.884,Original,1.690748192
2024,GBR,ISR,6309,82900.0,140252.419,Original,1.691826526
2024,TZA,PAK,6309,419.76,710.177,Original,1.691864399
2024,LKA,GBR,6309,2450.0,4164.766,Original,1.69990449
2024,CHN,MMR,6310,4108.0,7004.0,Original,1.70496592
2024,CRI,MEX,6310,4.71,8.0,Original,1.6985138
2024,DEU,USA,6310,16122.702,27399.835,Original,1.699456766
2024,KEN,TZA,6309,3199.6,5440.359,Original,1.700324728
2024,KOR,TZA,6309,4896663.0,8305281.0,Original,1.696110392
2024,KWT,SWE,6309,1056.0,1794.0,Original,1.698863636
2024,MYS,GHA,6310,1.8,3.059,Original,1.699444444
2024,THA,TGO,6309,495.0,839.99,Original,1.696949495
2024,THA,MUS,6310,43.0,72.94,Original,1.69627907
2024,UGA,FRA,6309,3643.0,6197.73,Original,1.701270931
2024,USA,COL,6309,1142367.0,1939253.0,Original,1.697574422
2024,TUR,CUB,6310,50000.0,84970.0,Original,1.6994
2024,AZE,KWT,6309,510.0,870.0,Original,1.705882353
2024,BEN,SEN,6309,18800.0,32169.366,Original,1.711136489
2024,FRA,JOR,6309,36570.0,62572.414,Original,1.711031282
2024,FRA,LTU,6309,1617350.0,2765332.707,Original,1.709792381
2024,DEU,THA,6310,15290.0,26156.008,Original,1.710661086
2024,MYS,GAB,6309,63532.0,108642.592,Original,1.710045206
2024,NLD,BEL,6309,5977470.0,10248819.21,Original,1.714574762
2024,SGP,HKG,6309,29010.0,49699.404,Original,1.713181799
2024,ESP,GIB,6310,140142.0,239980.246,Original,1.712407744
2024,UGA,MYS,6309,693.0,1187.83,Original,1.714040404
2024,UGA,ARE,6309,601.0,1029.1,Original,1.712312812
2024,AZE,NGA,6309,87.0,150.0,Original,1.724137931
2024,BEL,JOR,6309,713573.0,1224213.68,Original,1.715610989
2024,FRA,GNB,6309,5443.0,9362.591,Original,1.720115929
2024,KEN,CHE,6309,5693.0,9819.721,Original,1.724876339
2024,POL,GIB,6310,200.0,344.0,Original,1.72
2024,THA,TTO,6309,691.0,1189.87,Original,1.72195369
2024,CZE,UKR,6310,15.0,26.0,Original,1.733333333
2024,EST,AUS,6309,314.0,542.2,Original,1.726751592
2024,FRA,GAB,6309,208997.0,361621.147,Original,1.730269559
2024,DEU,NLD,6310,2859849.0,4949314.817,Original,1.730621028
2024,DEU,TUN,6310,19922.0,34501.284,Original,1.731818291
2024,GRC,LBR,6310,1064.0,1840.047,Original,1.729367481
2024,JPN,SEN,6309,4000.0,6916.995,Original,1.72924875
2024,KWT,CZE,6309,3287.0,5681.0,Original,1.728323699
2024,SGP,PHL,6309,1098510.0,1904577.543,Original,1.733782617
2024,TUR,GRC,6309,15644.0,27110.0,Original,1.732932754
2024,TUR,FIN,6310,10931.0,18964.0,Original,1.734882444
2024,BRA,NLD,6309,3213.381,5606.0,Original,1.74457993
2024,CZE,GMB,6309,137377.0,238383.0,Original,1.735246803
2024,CHN,NGA,6310,16958.0,29424.0,Original,1.735110272
2024,DEU,MLI,6309,993910.0,1729552.267,Original,1.740149779
2024,DEU,SOM,6309,248779.0,432092.304,Original,1.736852001
2024,GRC,URY,6310,3000.0,5221.403,Original,1.740467667
2024,IDN,GBR,6309,2159.0,3749.82,Original,1.736831867
2024,KAZ,DEU,6309,764.1,1329.54,Original,1.740007852
2024,MNE,AUT,6309,5254.42,9152.205,Original,1.741810704
2024,SGP,JPN,6309,11970.0,20880.335,Original,1.744388889
2024,SVK,FRA,6309,2111.0,3682.258,Original,1.74431928
2024,IND,OMN,6310,150.0,261.266,Original,1.741773333
2024,THA,QAT,6309,46753.0,81176.9,Original,1.736292858
2024,SWE,NOR,6310,258021.025,449201.632,Original,1.740949723
2024,USA,HUN,6309,14380.0,25050.0,Original,1.742002782
2024,GBR,BEN,6310,25880.0,45121.041,Original,1.743471445
2024,DEU,STP,6309,130856.0,228629.559,Original,1.747184378
2024,HUN,BFA,6309,403399.0,704263.0,Original,1.745822374
2024,MWI,ARE,6309,83.0,145.236,Original,1.749831325
2024,MYS,LBR,6310,200.0,349.618,Original,1.74809
2024,POL,CHL,6309,1601864.0,2796396.0,Original,1.745713743
2024,PRT,VEN,6309,60.0,104.787,Original,1.74645
2024,AZE,NLD,6309,683.0,1200.0,Original,1.756954612
2024,SLV,BRA,6309,496.66,875.0,Original,1.761768614
2024,FRA,CAN,6310,379.914,669.994,Original,1.763541222
2024,HUN,ALB,6309,550995.0,970699.0,Original,1.761720161
2024,ITA,BWA,6309,58855.0,103760.582,Original,1.762986696
2024,KWT,VNM,6309,2222.0,3921.0,Original,1.764626463
2024,NLD,IRQ,6309,1221510.0,2153649.202,Original,1.763104029
2024,POL,SLV,6309,243300.0,428973.0,Original,1.763144266
2024,POL,NIC,6309,310248.0,544827.0,Original,1.75610157
2024,IND,HKG,6309,80072.0,140828.625,Original,1.758774915
2024,TUR,PHL,6309,4558.0,8000.0,Original,1.75515577
2024,UGA,GHA,6309,434.0,761.89,Original,1.755506912
2024,CHN,CAF,6309,20160.0,35781.0,Original,1.77485119
2024,FIN,PHL,6309,5483.806,9687.604,Original,1.766584011
2024,KWT,PRT,6309,1289.0,2283.0,Original,1.771140419
2024,KOR,JOR,6310,12000.0,21211.0,Original,1.767583333
2024,NOR,DEU,6310,75.0,132.889,Original,1.771853333
2024,IND,LTU,6309,99500.0,176233.178,Original,1.771187719
2024,GBR,GEO,6309,1580521.0,2794399.731,Original,1.768024424
2024,USA,BRA,6310,58768.0,104296.0,Original,1.774707324
2024,AGO,CIV,6309,400.0,710.0,Original,1.775
2024,BGR,CMR,6309,374505.0,666676.186,Original,1.780152965
2024,BEL,AUT,6310,236.03,419.617,Original,1.777812143
2024,CZE,GIN,6309,84450.0,150112.0,Original,1.777525163
2024,CHN,NCL,6310,32360.0,57690.0,Original,1.782756489
2024,KWT,KAZ,6309,1833.5,3263.0,Original,1.779656395
2024,LTU,CIV,6309,124133.0,220408.0,Original,1.775579419
2024,MYS,KHM,6309,4811416.0,8552633.155,Original,1.777570918
2024,POL,ZMB,6309,522958.0,933353.0,Original,1.784757093
2024,NLD,CYP,6310,11475.0,20415.86,Original,1.779159913
2024,IND,KHM,6309,343050.0,610147.736,Original,1.778597102
2024,ESP,SLE,6309,9600.9,17111.799,Original,1.782311971
2024,SUR,_X,6309,44193.0,78677.233,Original,1.780309845
2024,TTO,ESP,6310,2.0,3.555,Original,1.7775
2024,TZA,SWE,6309,1239.6,2201.291,Original,1.775807519
2024,USA,HND,6309,44386177.0,78936604.0,Original,1.77840511
2024,AGO,ZWE,6309,478.0,855.0,Original,1.788702929
2024,CHN,TZA,6310,100197.0,179772.0,Original,1.794185455
2024,LVA,GBR,6309,16056.74024,28673.004,Level 1 (Exp-Imp),1.785730078
2024,THA,SYC,6309,205.0,366.86,Original,1.789560976
2024,DNK,SRB,6310,352.0,635.001,Original,1.803980114
2024,NOR,THA,6309,1023.0,1842.947,Original,1.801512219
2024,POL,PHL,6310,5.0,9.0,Original,1.8
2024,ESP,AUT,6310,2742.01,4943.79,Original,1.802980295
2024,TUR,SLV,6309,75830.0,136545.0,Original,1.800672557
2024,TZA,KEN,6310,9354.0,16864.118,Original,1.802877699
2024,AZE,IDN,6309,1522.0,2758.0,Original,1.812089356
2024,CAN,KNA,6310,1361.0,2468.775,Original,1.813941954
2024,CHN,KAZ,6310,6801.0,12319.0,Original,1.811351272
2024,FRA,GMB,6309,44847.0,81367.951,Original,1.814345463
2024,IDN,CZE,6309,18.0,32.5,Original,1.805555556
2024,IDN,HKG,6309,567.5,1027.92,Original,1.811312775
2024,KWT,MWI,6309,359.0,651.0,Original,1.813370474
2024,CIV,_X,6310,1296.0,2344.594,Original,1.809100309
2024,KOR,NGA,6310,20118.814,36357.0,Original,1.807114475
2024,PAK,ITA,6309,1041907.0,1883463.91,Original,1.807708279
2024,IND,SVN,6309,18820.0,34084.069,Original,1.811055739
2024,TZA,MRT,6309,330.0,598.85,Original,1.81469697
2024,USA,EGY,6309,15044.447,27279.0,Original,1.813227166
2024,HND,GTM,6309,4188.2,7611.82,Original,1.817444248
2024,KWT,MYS,6309,896.0,1630.0,Original,1.819196429
2024,KWT,MLT,6309,538.0,981.0,Original,1.823420074
2024,ZMB,SAU,6309,566.5,1029.372,Original,1.817073257
2024,AUS,SLB,6309,1090713.0,1995628.043,Original,1.829654586
2024,BEL,PRT,6310,220.15,402.072,Original,1.826354758
2024,CHN,KEN,6310,58251.0,106525.0,Original,1.82872397
2024,FRA,GAB,6310,30885.056,56529.484,Original,1.830318326
2024,GUY,SGP,6309,133.31,244.0,Original,1.830320306
2024,KOR,VEN,6309,180.0,330.0,Original,1.833333333
2024,KWT,GHA,6309,1602.0,2930.0,Original,1.828963795
2024,MWI,NGA,6309,225.0,412.273,Original,1.832324444
2024,PRT,THA,6309,397.533,726.177,Original,1.826708726
2024,NLD,ITA,6310,233946.0,427775.158,Original,1.828520932
2024,CHE,GRC,6309,70.0,128.345,Original,1.8335
2024,BGR,NLD,6309,247163.0,453839.518,Original,1.836195215
2024,EST,BRA,6309,115.5,212.6,Original,1.840692641
2024,HUN,MKD,6309,9285.0,17046.0,Original,1.835864297
2024,KEN,SWZ,6309,805.0,1482.26,Original,1.84131677
2024,MWI,JPN,6309,158.0,290.333,Original,1.837550633
2024,POL,LTU,6310,147563.0,272106.0,Original,1.843998834
2024,POL,SWE,6310,1328811.084,2438779.0,Original,1.835309044
2024,SVK,ESP,6309,480637.0,883576.394,Original,1.838344518
2024,SRB,FRA,6310,132.0,243.0,Original,1.840909091
2024,THA,NGA,6309,23105.0,42532.24,Original,1.840824064
2024,TZA,KOR,6309,354.0,651.001,Original,1.838985876
2024,AZE,TTO,6309,625.0,1159.0,Original,1.8544
2024,BRA,AGO,6309,2306.0,4271.0,Original,1.852124892
2024,CHN,PNG,6310,2000.0,3704.0,Original,1.852
2024,KOR,GBR,6309,6202.577,11447.0,Original,1.84552324
2024,KWT,NLD,6309,1234.0,2281.0,Original,1.848460292
2024,POL,DEU,6309,1031213.0,1909610.0,Original,1.851809471
2024,ROU,HUN,6309,245661.0,453732.61,Original,1.846986742
2024,IND,BLR,6309,3105.0,5747.365,Original,1.851003221
2024,THA,PER,6309,2644.0,4902.76,Original,1.85429652
2024,EST,NOR,6310,440.0,817.79,Original,1.858613636
2024,HUN,POL,6309,247617.0,461452.0,Original,1.863571564
2024,NLD,STP,6309,257821.0,478898.152,Original,1.857483106
2024,CHE,NLD,6310,6001.0,11143.281,Original,1.856904016
2024,USA,MDA,6309,88897.0,165783.0,Original,1.864888579
2024,AZE,OMN,6309,658.0,1230.0,Original,1.869300912
2024,BEL,COD,6310,732.2,1371.062,Original,1.872523901
2024,CHN,PRK,6310,144283.0,270038.0,Original,1.871585703
2024,KAZ,BGD,6309,268.44,502.54,Original,1.872075697
2024,KOR,TJK,6309,1622.0,3027.0,Original,1.86621455
2024,KWT,RUS,6309,8698.5,16263.0,Original,1.869632695
2024,MAR,SEN,6310,65.0,121.4,Original,1.867692308
2024,IND,GMB,6309,53870.0,100933.369,Original,1.873647095
2024,TZA,FRA,6309,2165.36,4057.658,Original,1.873895334
2024,TZA,LTU,6309,213.0,398.0,Original,1.868544601
2024,USA,ESP,6309,225021.675,421542.0,Original,1.873339535
2024,DEU,PER,6310,1500.0,2821.927,Original,1.881284667
2024,ITA,GRC,6309,1129510.0,2126044.066,Original,1.882271132
2024,MYS,BRN,6309,11775.8,22146.53,Original,1.880681567
2024,IND,SRB,6309,18640.0,35130.967,Original,1.88470853
2024,ZAF,ZWE,6309,70495.57,132653.088,Original,1.881722327
2024,USA,BGR,6309,735537.0,1381142.0,Original,1.877732867
2024,CHN,CMR,6310,15402.0,29102.0,Original,1.889494871
2024,GTM,MEX,6309,41040.0,77725.0,Original,1.893884016
2024,GTM,ESP,6309,1424.0,2691.0,Original,1.889747191
2024,ITA,UGA,6309,299200.0,564689.359,Original,1.887330745
2024,LTU,TUR,6309,590405.0,1116416.0,Original,1.890932495
2024,POL,UZB,6309,15251.0,28850.0,Original,1.891679234
2024,SWE,CZE,6310,1000.0,1892.571,Original,1.892571
2024,CHE,SRB,6310,300.0,567.897,Original,1.89299
2024,TUR,DEU,6309,252767.0,477912.0,Original,1.890721494
2024,UKR,CYP,6309,37.0,69.89,Original,1.888918919
2024,USA,DMA,6309,13955.0,26409.0,Original,1.892439986
2024,USA,TUR,6309,723866.868,1368299.0,Original,1.890263335
2024,AUS,FJI,6309,1509876.0,2870552.625,Original,1.901184352
2024,CHN,MDG,6310,180.0,342.0,Original,1.9
2024,CZE,EGY,6310,20.0,38.0,Original,1.9
2024,HUN,UKR,6309,537440.0,1022536.0,Original,1.902604942
2024,IDN,PHL,6309,6942.0,13217.804,Original,1.904033996
2024,JPN,ZMB,6309,26500.0,50414.125,Original,1.902419811
2024,KOR,THA,6309,20184430.0,38305133.0,Original,1.897756489
2024,KWT,NOR,6309,515.0,977.0,Original,1.897087379
2024,POL,GAB,6309,138800.0,263975.0,Original,1.901837176
2024,POL,GTM,6309,27523.0,52359.0,Original,1.902372561
2024,POL,IRL,6309,438.0,831.0,Original,1.897260274
2024,NLD,BGR,6310,2422.0,4603.364,Original,1.900645747
2024,TUR,ZWE,6309,280.0,532.0,Original,1.9
2024,USA,KHM,6309,940248.937,1783503.0,Original,1.896841283
2024,TUR,DOM,6310,20000.0,37976.0,Original,1.8988
2024,TUR,SDN,6310,35000.0,66643.0,Original,1.904085714
2024,GBR,JOR,6310,12490.0,23780.625,Original,1.903973179
2024,AGO,PRT,6309,2686.0,5131.53,Original,1.910472822
2024,BRA,SEN,6309,23.0,44.0,Original,1.913043478
2024,DEU,LBN,6309,1957780.0,3737722.971,Original,1.909163936
2024,HUN,ITA,6309,3217290.0,6130688.0,Original,1.905544107
2024,ESP,ITA,6310,25530.5,48707.965,Original,1.907834355
2024,UGA,ALB,6309,295.0,564.12,Original,1.912271186
2024,USA,MYS,6309,3339736.427,6367402.0,Original,1.906558239
2024,USA,PAN,6309,5958420.0,11386128.0,Original,1.91093075
2024,GBR,KAZ,6310,13085.0,25028.632,Original,1.912772793
2024,AZE,MYS,6309,193.0,370.0,Original,1.917098446
